77 ; 1 ; 02.02.2015 ; 15000001 ; 50000000 ; 45
78 ; 1 ; 02.02.2015 ; 50000001 ; 999999999999 ; 50
79 ; 1 ; 06.03.2015 ; 0 ; 1000000 ; 0.01
80 ; 1 ; 06.03.2015 ; 1000001 ; 5000000 ; 12
81 ; 1 ; 06.03.2015 ; 5000001 ; 15000000 ; 25
82 ; 1 ; 06.03.2015 ; 15000001 ; 50000000 ; 40
83 ; 1 ; 06.03.2015 ; 50000001 ; 999999999999 ; 45
84 ; 1 ; 23.03.2015 ; 0 ; 1000000 ; 0.01
85 ; 1 ; 23.03.2015 ; 1000001 ; 5000000 ; 12
86 ; 1 ; 23.03.2015 ; 5000001 ; 15000000 ; 20
87 ; 1 ; 23.03.2015 ; 15000001 ; 50000000 ; 35
88 ; 1 ; 23.03.2015 ; 50000001 ; 999999999999 ; 40
89 ; 1 ; 01.04.2015 ; 0 ; 1000000 ; 0.01
90 ; 1 ; 01.04.2015 ; 1000001 ; 5000000 ; 12
91 ; 1 ; 01.04.2015 ; 5000001 ; 15000000 ; 20
92 ; 1 ; 01.04.2015 ; 15000001 ; 50000000 ; 30
93 ; 1 ; 01.04.2015 ; 50000001 ; 999999999999 ; 35
94 ; 1 ; 10.04.2015 ; 0 ; 1000000 ; 0.01
95 ; 1 ; 10.04.2015 ; 1000001 ; 5000000 ; 12
96 ; 1 ; 10.04.2015 ; 5000001 ; 15000000 ; 20
97 ; 1 ; 10.04.2015 ; 15000001 ; 50000000 ; 28
98 ; 1 ; 10.04.2015 ; 50000001 ; 999999999999 ; 30
99 ; 1 ; 30.04.2015 ; 0 ; 1000000 ; 0.01
100 ; 1 ; 30.04.2015 ; 1000001 ; 5000000 ; 12
101 ; 1 ; 30.04.2015 ; 5000001 ; 15000000 ; 20
102 ; 1 ; 30.04.2015 ; 15000001 ; 50000000 ; 25
103 ; 1 ; 30.04.2015 ; 50000001 ; 999999999999 ; 27
104 ; 1 ; 01.06.2015 ; 0 ; 1000000 ; 0.01
105 ; 1 ; 01.06.2015 ; 1000001 ; 5000000 ; 12
106 ; 1 ; 01.06.2015 ; 5000001 ; 15000000 ; 18
107 ; 1 ; 01.06.2015 ; 15000001 ; 50000000 ; 23
108 ; 1 ; 01.06.2015 ; 50000001 ; 999999999999 ; 25
109 ; 1 ; 15.06.2015 ; 0 ; 1000000 ; 0.01
110 ; 1 ; 15.06.2015 ; 1000001 ; 5000000 ; 12
111 ; 1 ; 15.06.2015 ; 5000001 ; 15000000 ; 18
112 ; 1 ; 15.06.2015 ; 15000001 ; 50000000 ; 25
113 ; 1 ; 15.06.2015 ; 50000001 ; 999999999999 ; 28
114 ; 1 ; 20.11.2015 ; 0 ; 1000000 ; 0.01
115 ; 1 ; 20.11.2015 ; 1000001 ; 5000000 ; 12
116 ; 1 ; 20.11.2015 ; 5000001 ; 15000000 ; 18
117 ; 1 ; 20.11.2015 ; 15000001 ; 50000000 ; 23
118 ; 1 ; 20.11.2015 ; 50000001 ; 999999999999 ; 25
119 ; 1 ; 15.12.2015 ; 0 ; 1000000 ; 0.01
120 ; 1 ; 15.12.2015 ; 1000001 ; 5000000 ; 12
121 ; 1 ; 15.12.2015 ; 5000001 ; 15000000 ; 15
122 ; 1 ; 15.12.2015 ; 15000001 ; 50000000 ; 15
123 ; 1 ; 15.12.2015 ; 50000001 ; 999999999999 ; 15
124 ; 1 ; 15.01.2016 ; 0 ; 1000000 ; 3
125 ; 1 ; 15.01.2016 ; 1000001 ; 5000000 ; 3
126 ; 1 ; 15.01.2016 ; 5000001 ; 15000000 ; 3
127 ; 1 ; 15.01.2016 ; 15000001 ; 50000000 ; 3
128 ; 1 ; 15.01.2016 ; 50000001 ; 999999999999 ; 3
129 ; 2 ; 05.03.2014 ; 0 ; 4999999 ; 23.5
130 ; 2 ; 05.03.2014 ; 5000000 ; 9999999 ; 40
131 ; 2 ; 05.03.2014 ; 10000000 ; 49999999 ; 41
132 ; 2 ; 05.03.2014 ; 50000000 ; 999999999999 ; 42
133 ; 2 ; 13.03.2014 ; 0 ; 4999999 ; 23.5
134 ; 2 ; 13.03.2014 ; 5000000 ; 9999999 ; 36
135 ; 2 ; 13.03.2014 ; 10000000 ; 49999999 ; 37
136 ; 2 ; 13.03.2014 ; 50000000 ; 999999999999 ; 38
137 ; 2 ; 19.03.2014 ; 0 ; 4999999 ; 23.5
138 ; 2 ; 19.03.2014 ; 5000000 ; 9999999 ; 32
139 ; 2 ; 19.03.2014 ; 10000000 ; 49999999 ; 33
140 ; 2 ; 19.03.2014 ; 50000000 ; 999999999999 ; 34
141 ; 2 ; 16.04.2014 ; 0 ; 4999999 ; 22.5
142 ; 2 ; 16.04.2014 ; 5000000 ; 9999999 ; 31
143 ; 2 ; 16.04.2014 ; 10000000 ; 49999999 ; 32
144 ; 2 ; 16.04.2014 ; 50000000 ; 999999999999 ; 33
145 ; 2 ; 19.05.2014 ; 0 ; 4999999 ; 21.5
146 ; 2 ; 19.05.2014 ; 5000000 ; 9999999 ; 30
147 ; 2 ; 19.05.2014 ; 10000000 ; 49999999 ; 31
148 ; 2 ; 19.05.2014 ; 50000000 ; 999999999999 ; 32
149 ; 2 ; 16.07.2014 ; 0 ; 4999999 ; 20.5
150 ; 2 ; 16.07.2014 ; 5000000 ; 9999999 ; 29
151 ; 2 ; 16.07.2014 ; 10000000 ; 49999999 ; 30
152 ; 2 ; 16.07.2014 ; 50000000 ; 999999999999 ; 31
153 ; 2 ; 13.08.2014 ; 0 ; 4999999 ; 20
154 ; 2 ; 13.08.2014 ; 5000000 ; 9999999 ; 26.5
155 ; 2 ; 13.08.2014 ; 10000000 ; 49999999 ; 27.5
156 ; 2 ; 13.08.2014 ; 50000000 ; 999999999999 ; 28.5
157 ; 2 ; 18.08.2014 ; 0 ; 4999999 ; 20
158 ; 2 ; 18.08.2014 ; 5000000 ; 9999999 ; 25.5
159 ; 2 ; 18.08.2014 ; 10000000 ; 49999999 ; 26.5
160 ; 2 ; 18.08.2014 ; 50000000 ; 999999999999 ; 27.5
161 ; 2 ; 17.01.2015 ; 0 ; 4999999 ; 36
162 ; 2 ; 17.01.2015 ; 5000000 ; 9999999 ; 36
163 ; 2 ; 17.01.2015 ; 10000000 ; 49999999 ; 41
164 ; 2 ; 17.01.2015 ; 50000000 ; 999999999999 ; 45
165 ; 2 ; 04.02.2015 ; 0 ; 4999999 ; 33
166 ; 2 ; 04.02.2015 ; 5000000 ; 9999999 ; 35
167 ; 2 ; 04.02.2015 ; 10000000 ; 49999999 ; 38
168 ; 2 ; 04.02.2015 ; 50000000 ; 999999999999 ; 40
169 ; 2 ; 04.03.2015 ; 0 ; 4999999 ; 35
170 ; 2 ; 04.03.2015 ; 5000000 ; 9999999 ; 38
171 ; 2 ; 04.03.2015 ; 10000000 ; 49999999 ; 42
172 ; 2 ; 04.03.2015 ; 50000000 ; 999999999999 ; 44
173 ; 2 ; 18.03.2015 ; 0 ; 4999999 ; 34
174 ; 2 ; 18.03.2015 ; 5000000 ; 9999999 ; 36
175 ; 2 ; 18.03.2015 ; 10000000 ; 49999999 ; 38
176 ; 2 ; 18.03.2015 ; 50000000 ; 999999999999 ; 40
177 ; 2 ; 25.03.2015 ; 0 ; 4999999 ; 30
178 ; 2 ; 25.03.2015 ; 5000000 ; 9999999 ; 30
179 ; 2 ; 25.03.2015 ; 10000000 ; 49999999 ; 33
180 ; 2 ; 25.03.2015 ; 50000000 ; 999999999999 ; 35
181 ; 2 ; 10.04.2015 ; 0 ; 4999999 ; 25
182 ; 2 ; 10.04.2015 ; 5000000 ; 9999999 ; 25
183 ; 2 ; 10.04.2015 ; 10000000 ; 49999999 ; 28
184 ; 2 ; 10.04.2015 ; 50000000 ; 999999999999 ; 30
185 ; 2 ; 05.05.2015 ; 0 ; 4999999 ; 20
186 ; 2 ; 05.05.2015 ; 5000000 ; 9999999 ; 20
187 ; 2 ; 05.05.2015 ; 10000000 ; 49999999 ; 23
188 ; 2 ; 05.05.2015 ; 50000000 ; 999999999999 ; 25
189 ; 2 ; 24.06.2015 ; 0 ; 4999999 ; 20
190 ; 2 ; 24.06.2015 ; 5000000 ; 9999999 ; 20
191 ; 2 ; 24.06.2015 ; 10000000 ; 49999999 ; 22
192 ; 2 ; 24.06.2015 ; 50000000 ; 999999999999 ; 23
193 ; 2 ; 20.10.2015 ; 0 ; 4999999 ; 23
194 ; 2 ; 20.10.2015 ; 5000000 ; 9999999 ; 25
195 ; 2 ; 20.10.2015 ; 10000000 ; 49999999 ; 27
196 ; 2 ; 20.10.2015 ; 50000000 ; 999999999999 ; 29
197 ; 2 ; 12.11.2015 ; 0 ; 4999999 ; 20
198 ; 2 ; 12.11.2015 ; 5000000 ; 9999999 ; 20
199 ; 2 ; 12.11.2015 ; 10000000 ; 49999999 ; 20
200 ; 2 ; 12.11.2015 ; 50000000 ; 999999999999 ; 20
201 ; 2 ; 16.11.2015 ; 0 ; 4999999 ; 25
202 ; 2 ; 16.11.2015 ; 5000000 ; 9999999 ; 25
203 ; 2 ; 16.11.2015 ; 10000000 ; 49999999 ; 25
204 ; 2 ; 16.11.2015 ; 50000000 ; 999999999999 ; 25
205 ; 2 ; 15.12.2015 ; 0 ; 4999999 ; 15
206 ; 2 ; 15.12.2015 ; 5000000 ; 9999999 ; 15
207 ; 2 ; 15.12.2015 ; 10000000 ; 49999999 ; 15
208 ; 2 ; 15.12.2015 ; 50000000 ; 999999999999 ; 15
209 ; 2 ; 14.01.2016 ; 0 ; 4999999 ; 3
210 ; 2 ; 14.01.2016 ; 5000000 ; 9999999 ; 3
211 ; 2 ; 14.01.2016 ; 10000000 ; 49999999 ; 3
212 ; 2 ; 14.01.2016 ; 50000000 ; 999999999999 ; 3
213 ; 3 ; 02.05.2014 ; 0 ; 3000000 ; 0.1
214 ; 3 ; 02.05.2014 ; 3000001 ; 10000000 ; 17.5
215 ; 3 ; 02.05.2014 ; 10000001 ; 50000000 ; 23.5
216 ; 3 ; 02.05.2014 ; 50000001 ; 100000000 ; 31
217 ; 3 ; 02.05.2014 ; 100000001 ; 999999999999 ; 39
218 ; 3 ; 01.06.2014 ; 0 ; 3000000 ; 0.1
219 ; 3 ; 01.06.2014 ; 3000001 ; 10000000 ; 16.5
220 ; 3 ; 01.06.2014 ; 10000001 ; 50000000 ; 22.5
221 ; 3 ; 01.06.2014 ; 50000001 ; 100000000 ; 30
222 ; 3 ; 01.06.2014 ; 100000001 ; 999999999999 ; 33
223 ; 3 ; 01.08.2014 ; 0 ; 3000000 ; 0.1
224 ; 3 ; 01.08.2014 ; 3000001 ; 10000000 ; 15.5
225 ; 3 ; 01.08.2014 ; 10000001 ; 50000000 ; 21.5
226 ; 3 ; 01.08.2014 ; 50000001 ; 100000000 ; 29
227 ; 3 ; 01.08.2014 ; 100000001 ; 999999999999 ; 32
228 ; 3 ; 13.08.2014 ; 0 ; 3000000 ; 0.1
229 ; 3 ; 13.08.2014 ; 3000001 ; 10000000 ; 15
230 ; 3 ; 13.08.2014 ; 10000001 ; 50000000 ; 21
231 ; 3 ; 13.08.2014 ; 50000001 ; 100000000 ; 28.5
232 ; 3 ; 13.08.2014 ; 100000001 ; 999999999999 ; 31.5
233 ; 3 ; 01.11.2014 ; 0 ; 3000000 ; 0.1
234 ; 3 ; 01.11.2014 ; 3000001 ; 10000000 ; 15
235 ; 3 ; 01.11.2014 ; 10000001 ; 50000000 ; 21
236 ; 3 ; 01.11.2014 ; 50000001 ; 100000000 ; 24
237 ; 3 ; 01.11.2014 ; 100000001 ; 999999999999 ; 27
238 ; 3 ; 22.12.2014 ; 0 ; 3000000 ; 0.1
239 ; 3 ; 22.12.2014 ; 3000001 ; 10000000 ; 20
240 ; 3 ; 22.12.2014 ; 10000001 ; 50000000 ; 26
241 ; 3 ; 22.12.2014 ; 50000001 ; 100000000 ; 29
242 ; 3 ; 22.12.2014 ; 100000001 ; 999999999999 ; 32
243 ; 3 ; 07.05.2015 ; 0 ; 3000000 ; 0.1
244 ; 3 ; 07.05.2015 ; 3000001 ; 10000000 ; 20
245 ; 3 ; 07.05.2015 ; 10000001 ; 50000000 ; 24
246 ; 3 ; 07.05.2015 ; 50000001 ; 100000000 ; 26
247 ; 3 ; 07.05.2015 ; 100000001 ; 999999999999 ; 28
248 ; 3 ; 17.12.2015 ; 0 ; 3000000 ; 0.5
249 ; 3 ; 17.12.2015 ; 3000001 ; 10000000 ; 15
250 ; 3 ; 17.12.2015 ; 10000001 ; 50000000 ; 15
251 ; 3 ; 17.12.2015 ; 50000001 ; 100000000 ; 15
252 ; 3 ; 17.12.2015 ; 100000001 ; 999999999999 ; 15
253 ; 3 ; 01.01.2016 ; 0 ; 3000000 ; 0.5
254 ; 3 ; 01.01.2016 ; 3000001 ; 10000000 ; 0.5
255 ; 3 ; 01.01.2016 ; 10000001 ; 50000000 ; 0.5
256 ; 3 ; 01.01.2016 ; 50000001 ; 100000000 ; 0.5
257 ; 3 ; 01.01.2016 ; 100000001 ; 999999999999 ; 0.5
258 ; 4 ; 01.01.0001 ; 0 ; 999999999999 ; 5.5
259 ; 4 ; 28.05.2014 ; 0 ; 999999999999 ; 4.5
260 ; 5 ; 23.05.2014 ; 0 ; 999999999999 ; 42
261 ; 6 ; 03.06.2014 ; 0 ; 999999999999 ; 37
262 ; 6 ; 03.09.2014 ; 0 ; 999999999999 ; 36
263 ; 6 ; 09.10.2014 ; 0 ; 999999999999 ; 34
264 ; 7 ; 17.03.2014 ; 0 ; 999999999999 ; 42.5
265 ; 7 ; 31.03.2014 ; 0 ; 999999999999 ; 40.5
266 ; 7 ; 16.04.2014 ; 0 ; 999999999999 ; 39.5
267 ; 7 ; 28.04.2014 ; 0 ; 999999999999 ; 37.5
268 ; 7 ; 16.05.2014 ; 0 ; 999999999999 ; 36.5
269 ; 7 ; 30.05.2014 ; 0 ; 999999999999 ; 34.5
270 ; 7 ; 30.06.2014 ; 0 ; 999999999999 ; 33
271 ; 7 ; 16.07.2014 ; 0 ; 999999999999 ; 32.5
272 ; 7 ; 31.07.2014 ; 0 ; 999999999999 ; 31
273 ; 7 ; 13.08.2014 ; 0 ; 999999999999 ; 30.5
274 ; 7 ; 29.08.2014 ; 0 ; 999999999999 ; 29
275 ; 8 ; 16.12.2011 ; 0 ; 999999999999 ; 100
276 ; 9 ; 03.07.2014 ; 0 ; 999999999999 ; 33
277 ; 9 ; 08.11.2014 ; 0 ; 999999999999 ; 31
278 ; 9 ; 12.12.2014 ; 0 ; 999999999999 ; 30
279 ; 10 ; 29.08.2014 ; 0 ; 999999999999 ; 6
280 ; 10 ; 01.01.2015 ; 0 ; 999999999999 ; 6.5
281 ; 10 ; 04.12.2015 ; 0 ; 999999999999 ; 6
282 ; 10 ; 16.02.2016 ; 0 ; 999999999999 ; 5.5
283 ; 10 ; 07.10.2016 ; 0 ; 999999999999 ; 5
284 ; 10 ; 23.12.2016 ; 0 ; 999999999999 ; 4.5
285 ; 10 ; 02.03.2017 ; 0 ; 999999999999 ; 4
286 ; 10 ; 04.04.2017 ; 0 ; 999999999999 ; 3.5
287 ; 10 ; 21.06.2017 ; 0 ; 999999999999 ; 3
288 ; 10 ; 13.09.2017 ; 0 ; 999999999999 ; 2.75
289 ; 10 ; 22.12.2017 ; 0 ; 999999999999 ; 2.25
290 ; 10 ; 09.01.2018 ; 0 ; 999999999999 ; 1.75
291 ; 10 ; 03.05.2018 ; 0 ; 999999999999 ; 2
612 ; 10 ; 15.03.2022 ; 0 ; 999999999999 ; 6
647 ; 10 ; 01.01.2023 ; 0 ; 999999999999 ; 2
292 ; 11 ; 19.08.2014 ; 1 ; 500 ; 4.5
293 ; 11 ; 19.08.2014 ; 501 ; 5000 ; 4.6
294 ; 11 ; 19.08.2014 ; 5001 ; 999999999999 ; 4.7
295 ; 11 ; 24.12.2014 ; 1 ; 500 ; 5.5
296 ; 11 ; 24.12.2014 ; 501 ; 5000 ; 5.6
297 ; 11 ; 24.12.2014 ; 5001 ; 999999999999 ; 5.7
298 ; 12 ; 19.08.2014 ; 1 ; 500 ; 5.0
299 ; 12 ; 19.08.2014 ; 501 ; 5000 ; 5.1
300 ; 12 ; 19.08.2014 ; 5001 ; 999999999999 ; 5.2
301 ; 12 ; 27.11.2014 ; 1 ; 500 ; 5.2
302 ; 12 ; 27.11.2014 ; 501 ; 5000 ; 5.3
303 ; 12 ; 27.11.2014 ; 5001 ; 999999999999 ; 5.4
304 ; 12 ; 24.12.2014 ; 1 ; 500 ; 6.7
305 ; 12 ; 24.12.2014 ; 501 ; 5000 ; 6.8
306 ; 12 ; 24.12.2014 ; 5001 ; 999999999999 ; 6.9
307 ; 13 ; 19.08.2014 ; 1 ; 500 ; 5.3
308 ; 13 ; 19.08.2014 ; 501 ; 5000 ; 5.4
309 ; 13 ; 19.08.2014 ; 5001 ; 999999999999 ; 5.5
310 ; 13 ; 27.11.2014 ; 1 ; 500 ; 5.5
311 ; 13 ; 27.11.2014 ; 501 ; 5000 ; 5.6
312 ; 13 ; 27.11.2014 ; 5001 ; 999999999999 ; 5.7
313 ; 13 ; 24.12.2014 ; 1 ; 500 ; 7.0
314 ; 13 ; 24.12.2014 ; 501 ; 5000 ; 7.1
315 ; 13 ; 24.12.2014 ; 5001 ; 999999999999 ; 7.2
316 ; 14 ; 19.08.2014 ; 1 ; 500 ; 5.6
317 ; 14 ; 19.08.2014 ; 501 ; 5000 ; 5.7
318 ; 14 ; 19.08.2014 ; 5001 ; 999999999999 ; 5.8
319 ; 14 ; 27.11.2014 ; 1 ; 500 ; 5.8
320 ; 14 ; 27.11.2014 ; 501 ; 5000 ; 5.9
321 ; 14 ; 27.11.2014 ; 5001 ; 999999999999 ; 6
322 ; 14 ; 24.12.2014 ; 1 ; 500 ; 7.3
323 ; 14 ; 24.12.2014 ; 501 ; 5000 ; 7.4
324 ; 14 ; 24.12.2014 ; 5001 ; 999999999999 ; 7.5
325 ; 15 ; 03.07.2014 ; 0 ; 999999999999 ; 30
326 ; 16 ; 17.09.2014 ; 0 ; 999999999999 ; 6
327 ; 17 ; 10.11.2014 ; 0 ; 999999999999 ; 28
328 ; 18 ; 03.07.2014 ; 0 ; 999999999999 ; 29
329 ; 19 ; 19.08.2014 ; 0 ; 10000000 ; 29.0
330 ; 19 ; 19.08.2014 ; 10000001 ; 50000000 ; 29.1
331 ; 19 ; 19.08.2014 ; 50000001 ; 999999999999 ; 29.2
332 ; 20 ; 19.08.2014 ; 0 ; 10000000 ; 30
333 ; 20 ; 19.08.2014 ; 10000001 ; 50000000 ; 30.1
334 ; 20 ; 19.08.2014 ; 50000001 ; 999999999999 ; 30.2
335 ; 21 ; 19.08.2014 ; 0 ; 10000000 ; 30.3
336 ; 21 ; 19.08.2014 ; 10000001 ; 50000000 ; 30.4
337 ; 21 ; 19.08.2014 ; 50000001 ; 999999999999 ; 30.5
338 ; 22 ; 19.12.2014 ; 1000000 ; 999999999999 ; 50
339 ; 22 ; 25.03.2015 ; 1000000 ; 999999999999 ; 45
340 ; 23 ; 23.12.2014 ; 0 ; 999999999999 ; 10
341 ; 24 ; 23.01.2015 ; 0 ; 999999999999 ; 6.5
342 ; 24 ; 10.12.2015 ; 0 ; 999999999999 ; 5.7
343 ; 25 ; 18.02.2015 ; 0 ; 999999999999 ; 6
344 ; 26 ; 19.02.2015 ; 0 ; 999999999999 ; 50
345 ; 27 ; 21.02.2015 ; 0 ; 999999999999 ; 0
346 ; 28 ; 11.03.2015 ; 0 ; 999999999999 ; 45
347 ; 29 ; 12.03.2015 ; 0 ; 999999999999 ; 50
348 ; 30 ; 13.03.2015 ; 0 ; 999999999999 ; 48
349 ; 31 ; 13.03.2015 ; 0 ; 999999999999 ; 50
350 ; 31 ; 17.04.2015 ; 0 ; 999999999999 ; 45
351 ; 31 ; 24.04.2015 ; 0 ; 999999999999 ; 39
352 ; 31 ; 08.05.2015 ; 0 ; 999999999999 ; 34
353 ; 31 ; 05.06.2015 ; 0 ; 999999999999 ; 29
354 ; 32 ; 17.03.2015 ; 0 ; 999999999999 ; 6.5
355 ; 33 ; 19.03.2015 ; 0 ; 300 ; 0.01
356 ; 33 ; 19.03.2015 ; 300.01 ; 1000 ; 1
357 ; 33 ; 19.03.2015 ; 1000.1 ; 2500 ; 2
358 ; 33 ; 19.03.2015 ; 2501 ; 5000 ; 4
359 ; 33 ; 19.03.2015 ; 5001 ; 999999999999 ; 5.5
360 ; 33 ; 23.03.2015 ; 0 ; 300 ; 0.01
361 ; 33 ; 23.03.2015 ; 300.01 ; 1000 ; 1
362 ; 33 ; 23.03.2015 ; 1000.1 ; 2500 ; 2
363 ; 33 ; 23.03.2015 ; 2501 ; 5000 ; 3.5
364 ; 33 ; 23.03.2015 ; 5001 ; 999999999999 ; 5
365 ; 33 ; 04.08.2015 ; 0 ; 300 ; 0.01
366 ; 33 ; 04.08.2015 ; 300.01 ; 1000 ; 1
367 ; 33 ; 04.08.2015 ; 1000.1 ; 2500 ; 2
368 ; 33 ; 04.08.2015 ; 2501 ; 5000 ; 3
369 ; 33 ; 04.08.2015 ; 5001 ; 999999999999 ; 4.5
370 ; 33 ; 19.08.2015 ; 0 ; 300 ; 0.01
371 ; 33 ; 19.08.2015 ; 300.01 ; 1000 ; 1
372 ; 33 ; 19.08.2015 ; 1000.1 ; 2500 ; 2
373 ; 33 ; 19.08.2015 ; 2501 ; 5000 ; 3
374 ; 33 ; 19.08.2015 ; 5001 ; 999999999999 ; 4
375 ; 33 ; 10.09.2015 ; 0 ; 300 ; 0.01
376 ; 33 ; 10.09.2015 ; 300.01 ; 1000 ; 1
377 ; 33 ; 10.09.2015 ; 1000.1 ; 2500 ; 2
378 ; 33 ; 10.09.2015 ; 2501 ; 5000 ; 3
379 ; 33 ; 10.09.2015 ; 5001 ; 999999999999 ; 3.8
380 ; 33 ; 20.11.2015 ; 0 ; 300 ; 0.01
381 ; 33 ; 20.11.2015 ; 300.01 ; 1000 ; 1
382 ; 33 ; 20.11.2015 ; 1000.1 ; 5000 ; 2
383 ; 33 ; 20.11.2015 ; 5001 ; 999999999999 ; 3
384 ; 33 ; 05.01.2016 ; 0 ; 300 ; 0.01
385 ; 33 ; 05.01.2016 ; 300.01 ; 1000 ; 1
