64 ; 19.09.2016 ; 0 ; 999999999999 ; 20
64 ; 04.04.2017 ; 0 ; 999999999999 ; 15
64 ; 28.04.2017 ; 0 ; 999999999999 ; 13
64 ; 23.06.2017 ; 0 ; 999999999999 ; 10
64 ; 28.07.2017 ; 0 ; 999999999999 ; 9
64 ; 10.11.2017 ; 0 ; 999999999999 ; 11
64 ; 09.01.2018 ; 0 ; 999999999999 ; 11
65 ; 03.05.2016 ; 0 ; 999999999999 ; 20.5
66 ; 03.05.2016 ; 0 ; 999999999999 ; 21
67 ; 01.03.2016 ; 0 ; 999999999999 ; 22
67 ; 06.06.2016 ; 0 ; 999999999999 ; 20
67 ; 01.01.2017 ; 0 ; 999999999999 ; 15
68 ; 20.05.2016 ; 0 ; 999999999999 ; 3
68 ; 14.11.2016 ; 0 ; 999999999999 ; 2
68 ; 29.11.2017 ; 0 ; 999999999999 ; 0.5
69 ; 22.11.2016 ; 0 ; 999999999999 ; 20
70 ; 22.11.2016 ; 0 ; 999999999999 ; 20
71 ; 22.11.2016 ; 0 ; 999999999999 ; 20
72 ; 22.11.2016 ; 0 ; 999999999999 ; 4
73 ; 22.11.2016 ; 0 ; 999999999999 ; 4
74 ; 22.11.2016 ; 0 ; 999999999999 ; 15
75 ; 22.11.2016 ; 0 ; 999999999999 ; 15
76 ; 22.11.2016 ; 0 ; 999999999999 ; 4
76 ; 09.02.2017 ; 0 ; 999999999999 ; 3.25
77 ; 22.11.2016 ; 0 ; 999999999999 ; 4
77 ; 09.02.2017 ; 0 ; 999999999999 ; 3
78 ; 29.11.2016 ; 0 ; 999999999999 ; 6
79 ; 29.11.2016 ; 0 ; 999999999999 ; 11
79 ; 17.02.2017 ; 0 ; 999999999999 ; 9
79 ; 30.11.2017 ; 0 ; 999999999999 ; 7
80 ; 02.12.2016 ; 0 ; 999999999999 ; 3
81 ; 05.12.2016 ; 0 ; 999999999999 ; 3
82 ; 05.12.2016 ; 0 ; 999999999999 ; 6.5
83 ; 24.12.2016 ; 0 ; 999999999999 ; 12
83 ; 17.02.2017 ; 0 ; 999999999999 ; 10
83 ; 07.04.2017 ; 0 ; 999999999999 ; 7
83 ; 19.05.2017 ; 0 ; 999999999999 ; 5.5
83 ; 19.07.2017 ; 0 ; 999999999999 ; 4
84 ; 19.10.2017 ; 0 ; 999999999999 ; 3.6
85 ; 19.10.2017 ; 0 ; 999999999999 ; 11.4
86 ; 13.04.2018 ; 0 ; 999999999999 ; 1
87 ; 24.08.2018 ; 0 ; 999999999999 ; 12.5
